name,birthdate,height,hit_pct,aces_per_game,serve_errors_per_game,blocks_per_game,digs_per_game,.cluster
Leon Colina,1982-09-24,74,0.25,0.04,0.22,0.02,0.18,2
Rico Becker,1972-03-16,76,0.232,0.04081632653061224,0.12244897959183673,0.12244897959183673,0.5102040816326531,2
Joe Cash,1978-06-03,76,0.34674922600619196,0.0625,0.4375,0.6041666666666666,1.3541666666666667,4
William Chenoweth,1984-05-17,75,0.35958005249343833,0.2916666666666667,0.6875,0.3125,1.5208333333333333,2
Brian Duff,1975-04-23,77,0.27586206896551724,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.2765957446808511,4
Jim Walls,1978-03-26,75,0.37083333333333335,0.23404255319148937,0.23404255319148937,0.5106382978723404,1.0851063829787233,2
Bryan Stewart,1982-02-16,77,0.32362459546925565,0.30434782608695654,0.8478260869565217,1.3478260869565217,1.565217391304348,4
Jon Mackey,1980-10-10,73,0.46153846153846156,0.13043478260869565,0.2391304347826087,0.08695652173913043,0.30434782608695654,1
Kevin Craig,1974-06-27,77,0.3128205128205128,0.28888888888888886,0.26666666666666666,0.24444444444444444,0.4,4
Michiel van Dorsten,1986-08-08,83,0.2391304347826087,0.044444444444444446,0.3333333333333333,0.17777777777777778,0.06666666666666667,4
Pavlos Beligratis,1977-11-16,75,0.4564102564102564,0.022222222222222223,0.1111111111111111,0,1.1555555555555554,1
Ranse Jones,NA,73,0.3069306930693069,0.26666666666666666,0.26666666666666666,0.2,1.711111111111111,2
Ryan Cronin,1974-11-29,75,0.07575757575757576,0.06666666666666667,0.08888888888888889,0.022222222222222223,0.4,2
Andy Northness,1985-10-24,75,-0.16666666666666666,0,0.022727272727272728,0.022727272727272728,0.06818181818181818,2
Clint Coe,1982-05-08,75,0.23706896551724138,0.3181818181818182,0.5454545454545454,0.06818181818181818,1.2727272727272727,2
Cole Fiers,1995-02-02,76,0.23134328358208955,0.06818181818181818,0.13636363636363635,0.18181818181818182,0.5681818181818182,2
Eddie Stokes,1969-12-10,75,0.27586206896551724,0.2727272727272727,0.29545454545454547,0.22727272727272727,0.7272727272727273,2
Sean Allstot,1983-01-15,74,0.35014005602240894,0.20454545454545456,0.5909090909090909,0.06818181818181818,2.8863636363636362,2
Aaron Nusbaum,1993-01-13,74,0.2631578947368421,0,0.18604651162790697,0.046511627906976744,1.069767441860465,2
Dhiraj Coats,1980-01-27,74,0.1728395061728395,0.09302325581395349,0.20930232558139536,0.046511627906976744,0.5348837209302325,2
Mario Silva,1980-06-23,76,0.23076923076923078,0.046511627906976744,0.09302325581395349,0.13953488372093023,0.13953488372093023,2
Sergiy Mykhaylov,1984-12-19,76,0.35294117647058826,0.023255813953488372,0.023255813953488372,0,0.20930232558139536,1
Dane Pearson,2067-12-24,76,0.27380952380952384,0.07142857142857142,0.35714285714285715,0.14285714285714285,1,2
David Lee,1982-03-08,80,0.3559322033898305,0.2857142857142857,0.42857142857142855,1.0952380952380953,0.6904761904761905,4
Pablo Bianchi,1983-05-12,77,0.2717391304347826,0,0.09523809523809523,0.11904761904761904,0.07142857142857142,4
Chad Wick,1971-10-24,76,0.24242424242424243,0.024390243902439025,0.14634146341463414,0,0.21951219512195122,2
Morais Abreu,2068-07-10,72,0.07079646017699115,0.07317073170731707,0.36585365853658536,0.024390243902439025,1.1219512195121952,2
Skyler Davis,1976-07-26,74,0.35555555555555557,0.36585365853658536,0.1951219512195122,0.4878048780487805,0.21951219512195122,2
Arri Jeschke,1982-06-11,73,0.3037037037037037,0.225,0.55,0.125,0.9,2
Bartosz Bachorski,1970-11-07,77,0.21978021978021978,0.025,0.175,0.075,0.375,4
John Anselmo,1970-05-16,73,0.125,0.425,0.3,0.3,1.025,2
Adam Minch,1984-01-20,76,0.375,0,0.02564102564102564,0.05128205128205128,0.20512820512820512,1
Andreas Sutter,1985-07-12,74,0.43820224719101125,0.02564102564102564,0.3076923076923077,0,0.41025641025641024,1
Dan Madden,1979-10-21,72,0.15555555555555556,0.05128205128205128,0.07692307692307693,0,0.2564102564102564,2
Keith Jones,2063-11-20,74,0.34408602150537637,0.20512820512820512,0.2564102564102564,0.10256410256410256,0.2564102564102564,2
Sam O'Dea,1990-11-24,78,0.34375,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.15384615384615385,4
Tim Wooliver,1975-09-19,73,0.2,0.1282051282051282,0.1794871794871795,0.23076923076923078,0.7435897435897436,2
Christopher Austin,1991-07-09,74,0.3106060606060606,0,0.23684210526315788,0,0.9736842105263158,2
Christopher Vaughan,1993-08-27,76,0.2897196261682243,0.15789473684210525,0.21052631578947367,0.02631578947368421,1.8421052631578947,2
Francisco Tomas,1989-06-21,76,0.5142857142857142,0,0.21052631578947367,0,0.2894736842105263,1
Nate Hagstrom,1982-11-09,76,0.21666666666666667,0.10526315789473684,0.18421052631578946,0,1.2894736842105263,2
Patrick Bolton,1981-10-02,77,0.3076923076923077,0,0.02631578947368421,0.05263157894736842,0.07894736842105263,4
Andy Benesh,1995-03-14,81,0.3412698412698413,0.2972972972972973,0.8378378378378378,1.3513513513513513,1.2972972972972974,4
Benjamin Shamrokh,1979-04-15,72,0.0967741935483871,0.02702702702702703,0.32432432432432434,0,1.2162162162162162,2
David DiPierro,1975-11-06,73,0.2804232804232804,0.24324324324324326,0.6486486486486487,0.2702702702702703,1.5945945945945945,2
Nathan Yang,1991-06-15,75,0.3148148148148148,0,0.13513513513513514,0.2972972972972973,0.8378378378378378,2
Tim Holler,1991-02-23,80,0.425,0.13513513513513514,0.2972972972972973,0.24324324324324326,0.1891891891891892,4
Tim Ryan,1978-08-26,72,0.30357142857142855,0.02702702702702703,0.10810810810810811,0,0.7567567567567568,2
Jorge Martinez,1987-11-05,72,0.38686131386861317,0.05555555555555555,0.3055555555555556,0,1.5,2
Ozz Borges,1985-01-12,77,0.5185185185185185,0.08333333333333333,0.25,0,0.25,1
Soeren Schneider,1977-04-29,78,0.3880597014925373,0.16666666666666666,0.3611111111111111,0.25,0.5833333333333334,4
Ivaylo Gavrilov,1970-12-30,78,0.5294117647058824,0.11428571428571428,0,0.2,0.11428571428571428,1
Kevin Villela,1992-07-13,74,0.14634146341463414,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.05714285714285714,2
Peter Tourigny,2067-09-29,73,0.2,0,0.08571428571428572,0,0.34285714285714286,2
Chris Littleman,1982-03-13,74,0.4375,0.058823529411764705,0.08823529411764706,0,0.47058823529411764,1
Ian Mehamed,1989-09-11,72,0.1111111111111111,0,0.08823529411764706,0.029411764705882353,0.5,2
Sean Mackin,1977-02-26,75,0.3220338983050847,0.029411764705882353,0.058823529411764705,0.20588235294117646,0.17647058823529413,2
James Ka,1981-11-05,74,0.15730337078651685,0.06060606060606061,0.42424242424242425,0.06060606060606061,0.9090909090909091,2
Jialu Li,1985-02-13,76,0.3783783783783784,0.12121212121212122,0.3939393939393939,0.06060606060606061,0.6666666666666666,1
Peter Jordan,1980-04-18,75,0.1836734693877551,0,0.18181818181818182,0,0.5757575757575758,2
Simon Kulzer,1998-01-17,76,0.17777777777777778,0.030303030303030304,0.36363636363636365,0.030303030303030304,1.0303030303030303,2
Travis Woloson,1991-11-09,76,0.32075471698113206,0,0.18181818181818182,0,0.6666666666666666,2
Vladislav Todorov,1970-01-02,73,0.4482758620689655,0.030303030303030304,0,0.030303030303030304,0.3939393939393939,1
Gershon Rorich,1973-10-23,77,0.456,0.03125,0.0625,0.0625,1.375,1
Lucas Yoder,1995-02-19,76,0.3023255813953488,0.375,0.96875,0.5,1.09375,2
Earl Schultz,1996-05-07,77,0.35135135135135137,0,0.12903225806451613,0.16129032258064516,0.3225806451612903,4
Rui Yin,1980-03-14,76,0.3983050847457627,0.06451612903225806,0.3548387096774194,0.25806451612903225,0.7419354838709677,1
Chris Kosty,1977-03-27,75,0.12173913043478261,0.7,0.8,0.3333333333333333,0.7,2
Colin Kaslow,1975-08-20,75,0.30597014925373134,0.16666666666666666,0.3,0.13333333333333333,1.2666666666666666,2
Joppe Paulides,1982-04-13,80,0.6470588235294118,0.06666666666666667,0.13333333333333333,0.13333333333333333,0,1
Lars Fredrik Tvinde,1992-06-17,73,0.24489795918367346,0.06666666666666667,0.1,0,0.5333333333333333,2
Ric Cervantes,1988-02-06,71,0.24598930481283424,0.26666666666666666,0.5333333333333333,0.03333333333333333,3.033333333333333,2
Daniel Lindsey,1979-01-25,73,0.8928571428571429,0,0.20689655172413793,0.2413793103448276,0.3448275862068966,1
Mark Paaluhi,1971-03-08,75,0.46938775510204084,0.10344827586206896,0.034482758620689655,0.3793103448275862,0.3793103448275862,1
Matteo Martino,1987-01-28,78,0.4895833333333333,0.10344827586206896,0.3793103448275862,0,1.7241379310344827,1
Panagiotis Mourtzios,1980-05-05,73,0.3950617283950617,0.034482758620689655,0,0.034482758620689655,0.20689655172413793,1
Abel Gustafson,1987-10-11,77,0.07407407407407407,0,0.17857142857142858,0.07142857142857142,0.25,2
Colin Pocock,1972-06-11,78,0.5121951219512195,0,0.10714285714285714,0.2857142857142857,0.6428571428571429,1
Eric Lucas,1989-11-07,72,0.16666666666666666,0.03571428571428571,0.21428571428571427,0,1.1428571428571428,2
Felipe Humana-Paredes,1989-02-20,77,0.4838709677419355,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.03571428571428571,1
Hylas Smith,1984-11-18,73,0.2222222222222222,0,0.10714285714285714,0,0.5,2
Jerry Stevens,1981-10-22,75,-0.043478260869565216,0,0.07142857142857142,0.03571428571428571,0.2857142857142857,2
Marc Fornaciari,1983-04-18,75,0.3235294117647059,0.03571428571428571,0.03571428571428571,0,0.39285714285714285,2
Matthew Hilling,1993-05-21,77,0.13829787234042554,0.10714285714285714,0.39285714285714285,0.32142857142857145,0.5714285714285714,2
Mike Diehl,1970-12-30,78,0.32926829268292684,0.17857142857142858,0.5,0.5714285714285714,0.39285714285714285,4
Michael Watson,1989-02-02,73,0.24074074074074073,0.037037037037037035,0.1111111111111111,0,0.9259259259259259,2
Jeffrey Carlson,1990-05-26,74,0.2376237623762376,0.5,1.3076923076923077,0,2.576923076923077,2
Peter Connole,1991-06-29,79,0.3902439024390244,0.19230769230769232,0.34615384615384615,0.2692307692307692,0.46153846153846156,4
Arqum Iqbal,1975-11-24,74,0.05660377358490566,0.08,0.08,0.04,0.28,2
John Wankner,1981-08-09,74,0.3191489361702128,0.16,0.36,0.36,0.84,2
Michael Rupp,1977-06-08,76,-0.14893617021276595,0.16,0.04,0.68,0.36,2
Nick Hannemann,1972-01-12,78,0.1,0.2,0.24,0.52,0.2,4
Adam Johnson,2065-01-31,75,0.3467153284671533,0.3333333333333333,0.5416666666666666,0.25,3.2916666666666665,2
Bradley Lawson,1989-08-02,79,0.32710280373831774,0.125,0.5416666666666666,0.5833333333333334,1.375,4
Brook Billings,1980-04-30,77,0.18085106382978725,0.041666666666666664,0.2916666666666667,0.20833333333333334,0.6666666666666666,2
Janis Peda,1985-05-18,78,0.2708333333333333,0.041666666666666664,0.2916666666666667,0.5833333333333334,0.08333333333333333,4
Spencer McLachlin,1988-06-23,79,0.2773722627737226,0.08333333333333333,0.125,0.25,0.3333333333333333,4
Adam VanOort,1976-09-08,76,0.1875,0.21739130434782608,0.4782608695652174,0.17391304347826086,0.43478260869565216,2
Brian Cook,1992-06-01,77,0.4881889763779528,0.34782608695652173,1.0434782608695652,1.0869565217391304,1.5217391304347827,3
Eric Leeseberg,1981-02-22,78,0.21052631578947367,0.13043478260869565,0.21739130434782608,0.5217391304347826,0.2608695652173913,4
Jason Hodell,1969-06-20,77,0.24528301886792453,0,0.043478260869565216,0.043478260869565216,0.34782608695652173,4
Mike Nelson,1982-04-21,75,0.15503875968992248,0.13043478260869565,0.30434782608695654,0.13043478260869565,1.7826086956521738,2
Tim Oude Elferink,1987-04-13,76,0.2535211267605634,0.13043478260869565,0.17391304347826086,0,0.2608695652173913,2
Adam Gustafson,1990-03-13,72,0.3490566037735849,0.13636363636363635,0.22727272727272727,0,2.227272727272727,2
Bill Schultz,1980-02-11,75,0.2692307692307692,0.13636363636363635,0.3181818181818182,0.045454545454545456,0.09090909090909091,2
Emanuel Fernandes,2067-07-25,75,0.09523809523809523,0,0.36363636363636365,0.13636363636363635,0.13636363636363635,2
Geoff Cryst,1974-11-19,77,0.21428571428571427,0,0.09090909090909091,0.09090909090909091,0.18181818181818182,4
William Robbins,1977-06-05,77,0.28205128205128205,0.045454545454545456,0.36363636363636365,0.22727272727272727,0.36363636363636365,4
Bill Maik,1974-06-09,75,0.17647058823529413,0.047619047619047616,0.14285714285714285,0.19047619047619047,0.7619047619047619,2
Caleb Cook,1983-02-11,76,0.2,0.09523809523809523,0.38095238095238093,0,0.3333333333333333,2
Clay Paullin,1992-01-25,80,0.3358208955223881,0.3,0.75,1.05,0.9,4
Kristopher Johnson,1990-03-30,83,0.358974358974359,0.15,0.5,0.35,0.2,4
Monte Tucker,1981-08-09,74,0.3023255813953488,0.15,0.35,0,1.65,2
Tim McNichol,1975-10-09,73,0.20967741935483872,0,0.05,0,0.45,2
